Lost World, The - Jurassic Park (USA).gg	1048576	8D1597F5	68D9F394BF0DD0382A8052E60B3B8A1B
Lucky Dime Caper Starring Donald Duck, The (USA, Europe).gg	262144	07A7815A	78A7964B341CCC4379A837EE998805C7
Lunar - Sanposuru Gakuen (Japan).gg	524288	58459EDD	72CEA1D3E02B74F10293AFF3F2677683
MLBPA Baseball (USA).gg	524288	1ECF07B4	465EAB01AB08A68A37C9C240DCA8A36C
Madden 96 (USA, Europe).gg	524288	9F59D302	D2B82F0A23B10168E47D62D708002D53
Madden NFL 95 (USA).gg	524288	75C71EBF	0D93A14542072DE41A616CE639437565
Madou Monogatari A - Dokidoki Vacation (Japan).gg	524288	7EC95282	AB0D1EB20AC63A984D874A885CA2588D
Madou Monogatari I - 3-Tsu no Madoukyuu (Japan).gg	524288	00C34D94	ABCA338C5F08D06526D09B70588ADD2C
Madou Monogatari II - Arle 16-Sai (Japan).gg	524288	12EB2287	81A57F26B7A1CCAA21BF7678B3596CB2
Madou Monogatari III - Kyuukyoku Joou-sama (Japan) (Rev 1).gg	524288	568F4825	1294C965ABDD845F554B30B311DEE272
Madou Monogatari III - Kyuukyoku Joou-sama (Japan).gg	524288	0A634D79	B8B5305EC2F68D7BB3C9F622A13EBA7C
Magic Knight Rayearth (Japan).gg	524288	8F82A6B9	846D48D0F4024C8094117599D0E1EEF1
Magic Knight Rayearth 2 - Making of Magic Knight (Japan).gg	524288	1C2C2B04	B19256C6716147A9744F5BD528F14450
Magical Puzzle Popils (World) (En,Ja).gg	131072	CF6D7BC5	E496FF2196C372F4D6111538950D25CA
Magical Taruruuto-kun (Japan).gg	131072	6E1CC23C	3AF0C6DDF5F00A493E1F159FCEDC0933
Majors Pro Baseball, The (USA).gg	262144	36EBCD6D	B0C35BC53AB7C184D34E5624F69AAD24
Mappy (Japan).gg	131072	01D2DD2A	A15C5219F766D516D1B8D9A09B9A2BB4
Marble Madness (USA, Europe).gg	262144	9559E339	B83F36FD113A8F75F1A29652ACB641FC
Marko's Magic Football (Europe) (En,Fr,De,Es).gg	524288	22C418BF	BA846684A66E90372C3C234955EE28BC
Master of Darkness (Europe).gg	262144	07D0EB42	78655DABD43E475C3B4D849C3F0C7046
Mega Man (USA).gg	524288	1ACE93AF	8583950BE61FFBAF0F63DDE8DDED2AB3
