B.O.B. (USA).sfc	1048576	4F593C46	4691D08167F92779948F067D4B4A612F	
BS-X - Sore wa Namae o Nusumareta Machi no Monogatari (Japan) (Rev 1).sfc	1048576	F51F07A0	FED4D8242CFBED61343D53D48432ACED	
Bahamut Lagoon (Japan).sfc	3145728	1B83C440	5254A985EDC33928BB8535151A668080	
Bakukyuu Renpatsu!! Super B-Daman (Japan).sfc	2097152	5613F172	6F76A0BC204424863A9BA846F5183996	
Bakumatsu Kourinden Oni (Japan).sfc	4194304	1CF3C877	D8923C1534106EE90CF6B1E2CCE00C9C	
Bakutou Dochers - Bumps-jima wa Oosawagi (Japan).sfc	1048576	94BFCC92	0AF9942D16A95E484C5B689E80CCB6AE	
Ball Bullet Gun (Japan).sfc	1572864	C1E2BB56	B22871E35D219853D268F2297E6937E7	
Ballz 3D - Fighting at Its Ballziest (USA).sfc	1048576	1C058B7D	B61EFD28676EA1F9CA650888753DF2DC	
Barbarossa (Japan).sfc	1048576	5283E505	D349F2853C8795C46FA2CD82268D0C18	
Barbie Super Model (USA).sfc	1048576	3B73610E	FDECC2C3CB3C351DAD5D54DA7999D3C0	
Barbie Vacation Adventure (USA) (Proto).sfc	1048576	8CE1BA79	22C61C5030CB934EBEEA07C20C9EAA49	
Barkley Shut Up and Jam! (Europe).sfc	1572864	29FBD13D	7537F4B1BB522C1B65B2A623BBE3982A	
Barkley Shut Up and Jam! (USA).sfc	1572864	726B6C5A	C153B93D685C7F9AFABCDE953B97B211	
Barkley no Power Dunk (Japan) (En).sfc	1572864	8AFF96D0	3CBBB9E3ABD7D472C640E48FF5E1A2A2	
Bass Masters Classic (Japan).sfc	1572864	925206EA	1141024D45857A4570BD860F4D67B878	
Bass Masters Classic (USA).sfc	1572864	832A27C2	74BBB1AA480A01F53E7B8764D0750E23	
Bass Masters Classic - Pro Edition (Europe).sfc	2097152	A2D4B003	D7FF8EF321AB2B1D043D0577B9C2EEC2	
Bass Masters Classic - Pro Edition (USA).sfc	2097152	C5058634	7200B3E05B334201B33E174F487FF021	
Bassin's Black Bass (USA).sfc	2097152	7DC5B7B3	043CF610D2CF595329499A0FBB5CB459	
Bastard!! - Ankoku no Hakaishin (Japan).sfc	1572864	6742D51C	2D11339B1A2DD1FE166AB1AAAC8AAD7D	
Batman (USA) (Proto) [b].sfc	524288	9BAE4220	70E013CDB4E0C2F39A7F1DF83A697DDF	
Batman - Revenge of the Joker (USA) (Proto).sfc	1048576	205654DD	AC85C4F7A23EB02B87A9900E6538B84C	
Batman Forever (Europe).sfc	3145728	6288D8ED	8E1FDFCF4B3764499006E3677FD67B86	
Batman Forever (Japan) (En).sfc	3145728	903348F5	1F6E673B34E85484C98BAAD37284AFA8	
Batman Forever (USA).sfc	3145728	D9B5E9CF	9F056180691136A3CA7D4A868ADE02B4	
Batman Returns (Europe).sfc	1048576	42F98E71	9F1F54EE804644B2F9C979E5F7EE69E0	
Batman Returns (Japan) (En).sfc	1048576	5BED3661	672B5C06058EE8D1C28AE36B44EB1D12	
Batman Returns (Japan) (Sample).sfc	1048576	9CE7D5BA	914E7C3C7B9637F25B7ECEC14EA226A9	
Batman Returns (USA).sfc	1048576	E87DFDF6	5EF8E1F3E88C86F149838C569A0C0328	
Battle Blaze (Japan) (En).sfc	1048576	B9CD2FF3	48F9FADE9361D8188AB27CAE6D14309F	
Battle Blaze (USA) (Beta).sfc	1048576	9F2BA6A9	1C170567B185D22C42638F15E503D7B6	
Battle Blaze (USA).sfc	1048576	D933BD8D	AFCBFAE9EADC31880B3216AC1519C7AF	
Battle Cars (USA).sfc	1048576	46043454	0B14BD63104AB1E7C59E18B1E18B2002	
Battle Clash (Europe).sfc	1048576	11E5BC5E	391C2D0E4E81CA2139BC86080A2C4D2D	
Battle Clash (USA).sfc	1048576	59C00310	D9B2A11D20A10FE4F82BE4A92481D3D3	
Battle Commander - Hachibushuu, Shura no Heihou (Japan).sfc	1048576	AD80E50E	BD83CCAEC407DB81BCB26D22B025FDA3	
Battle Cross (Japan).sfc	1048576	5F5E9B0B	F0C2849E45EFDF55AD078D78DE427C42	
Battle Dodge Ball - Toukyuu Daigekitotsu! (Japan).sfc	1048576	99A1F158	405D96A6A530484F70049400B78F5E6E	
Battle Dodge Ball II (Japan).sfc	1572864	43D3F2B2	4A25E91B235CDC02059BDDD01062FEBA	
Battle Grand Prix (Japan) (En).sfc	1048576	8B8AFD6F	45CE349BD342D6131CD6CCD36BA996B9	
Battle Grand Prix (USA).sfc	1048576	190FF436	28EAB2C90F15F362F3840BC62E21ABCF	
Battle Jockey (Japan).sfc	1048576	D79C1EC5	CBEED25156DB82FE6E87C3D57FFAA37D	
Battle Master - Kyuukyoku no Senshi-tachi (Japan).sfc	2097152	DBF76BFD	1D410A114F6EEE33C5A55C8FBF11C5EE	
Battle Pinball (Japan).sfc	1310720	54901522	AAF6E70555D20C72F0C6092809153D2A	
Battle Racers (Japan).sfc	1048576	64B76CEB	3E49EF28A461A06435AE04C2E5341F78	
Battle Robot Retsuden (Japan).sfc	3145728	B72BF1F2	59FCF472170AAD6BEBFDD13E5CAA5961	
Battle Soccer - Field no Hasha (Japan).sfc	1048576	C54AE0F9	3736F16B72DECF82E9D9629753A76650	
Battle Soccer 2 (Japan).sfc	1310720	5316DD26	7D48763A155C18098A0526D2573FE5D9	
Battle Submarine (Japan).sfc	1048576	DA2AD2FE	1BFBF7AAD4611933512FF6E93BA3BA1E	
Battle Tycoon - Flash Hiders SFX (Japan) (Rev 1).sfc	3145728	92AFAB02	3B9A0F6C862CD723760F75D845508A4A	
Battle Tycoon - Flash Hiders SFX (Japan).sfc	3145728	E38C4A5B	B0BF7BA07671955EB1E56318151ECA0C	
Battle Zeque Den (Japan).sfc	1572864	8CAC063C	D3CDDDC43E37BAB6C458DA3E4A6A8D92	
BattleTech (Japan).sfc	1048576	FA29E335	0EC4573AB28D28DBC75C21F3197FB9F2	
BattleTech 3050 (Japan).sfc	1572864	56C7EB66	11AD0C7B260175C2C59A36669D251370	
Battletoads in Battlemaniacs (Europe).sfc	1048576	BBF1CF8D	866B25CC8A348525A6CE344DC37916BF	
Battletoads in Battlemaniacs (Japan).sfc	1048576	48F15B03	4AC6353734BD0D3B1B11AC56EDBDC9B0	
Battletoads in Battlemaniacs (USA) (Beta).sfc	1048576	1783E3A2	6B042DA023E26CF195689FA182C19A0E	
Battletoads in Battlemaniacs (USA).sfc	1048576	617AC925	E44B9987E33EF7237B24457A6C997723	
Battletoads-Double Dragon (Europe).sfc	1048576	043F3773	E4327313C7AD91CF435B96BCEA2D19D4	
Battletoads-Double Dragon (USA).sfc	1048576	8B18AC01	3C433A8AA73986E1361423303E92785B	
Bazoe! Mahou Sekai (Japan).sfc	1572864	D5B09EEF	DECBC035448E68DC899A1DB456E77AFD	
Bazooka Blitzkrieg (USA).sfc	524288	6810AA95	D741108C2EC64BF52DA7A0F70D976654	
Beauty and the Beast (Europe) (Beta).sfc	1048576	FFF9DEAB	A60D94E4CEE19DD176D3B8E094A5CEF3	
Beauty and the Beast (Europe).sfc	1048576	2E70C844	BB020351B395958C60AAAC53CA0233E7	
Beauty and the Beast (USA).sfc	1048576	956E183C	509AB1888290B42DDE397C02E4371576	
Beavis and Butt-Head (Europe).sfc	1572864	F77F160B	1B1775B0C5EF12D213253D5A8641D141	
Beavis and Butt-Head (USA).sfc	1572864	15CF4BD5	4F5421F540A109EA5D818C0AF87F2EA8	
Bebe's Kids (USA).sfc	1048576	BDA2E412	09DA2900A99D0134B77BFC8A3F09442A	
Beethoven - The Ultimate Canine Caper! (Europe).sfc	524288	4D1352AD	76FA6FDC5D0E0A52839D8548301644F1	
Beethoven - The Ultimate Canine Caper! (USA).sfc	524288	BEEBAFA2	4ADFA292778A82285D80554EA6ED3497	
Beethoven's 2nd (USA) (Beta).sfc	524288	FB5747AC	42FEE081DCE166E2B7280F9CE8048FD9	
Benkei Gaiden - Suna no Shou (Japan).sfc	1572864	2743017D	5F579309272216100A6CFF92DE297479	
Best Shot Pro Golf (Japan).sfc	4194304	256D4BC4	657E3A80F21B7CA939A2522E6D7F5C4E	
